ANO;NIVEL;COD_CURSO;NOME_CURSO;CIDADE;PAIS;NOME_PAIS;TOTAL;
2015;D;78;Educação Física;Rio Claro;BR;Brasil;2;
2015;D;78;Educação Física;Rio de Janeiro;BR;Brasil;1;
2015;D;78;Educação Física;Salto;BR;Brasil;1;
2015;D;78;Educação Física;Santiago;CL;Chile;1;
2015;D;78;Educação Física;São Caetano do Sul;BR;Brasil;1;
2015;D;78;Educação Física;São Carlos;BR;Brasil;1;
2015;D;78;Educação Física;São Joaquim;BR;Brasil;1;
2015;D;78;Educação Física;São José dos Campos;BR;Brasil;2;
2015;D;78;Educação Física;São Miguel do Oeste;BR;Brasil;1;
2015;D;78;Educação Física;São Paulo;BR;Brasil;11;
2015;D;78;Educação Física;São Roque;BR;Brasil;1;
2015;D;78;Educação Física;São Sebastião do Paraíso;BR;Brasil;1;
2015;D;78;Educação Física;Tatuí;BR;Brasil;1;
2015;D;78;Educação Física;Teresina;BR;Brasil;1;
2015;D;78;Educação Física;Valinhos;BR;Brasil;1;
2015;D;78;Educação Física;Votuporanga;BR;Brasil;1;
2015;D;78;Educação Física;;;;1;
2015;D;79;Matemática Aplicada;Anápolis;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Andradina;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Araçatuba;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Araguari;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Armenia;CO;Colômbia;1;
2015;D;79;Matemática Aplicada;Atibaia;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Barra do Bugres;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Beira;MZ;Moçambique;1;
2015;D;79;Matemática Aplicada;Belém;BR;Brasil;2;
2015;D;79;Matemática Aplicada;Belo Horizonte;BR;Brasil;3;
2015;D;79;Matemática Aplicada;Bernardino de Campos;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Bogotá;CO;Colômbia;2;
2015;D;79;Matemática Aplicada;Bragança Paulista;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Brasília;BR;Brasil;3;
2015;D;79;Matemática Aplicada;Brasópolis;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Campinas;BR;Brasil;4;
2015;D;79;Matemática Aplicada;Campo Grande;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Campos Gerais;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Campos Sales;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Canindé;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Carmópolis de Minas;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Cartagena;CO;Colômbia;1;
2015;D;79;Matemática Aplicada;Catalão;BR;Brasil;2;
2015;D;79;Matemática Aplicada;Chapecó;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Cidade da Praia;CV;Cabo Verde;1;
2015;D;79;Matemática Aplicada;Cochabamba;BO;Bolívia;1;
2015;D;79;Matemática Aplicada;Córdoba;AR;Argentina;1;
2015;D;79;Matemática Aplicada;Cruz das Almas;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Cuiabá;BR;Brasil;2;
2015;D;79;Matemática Aplicada;Curitiba;BR;Brasil;2;
2015;D;79;Matemática Aplicada;Divinolândia;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Domingos Martins;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Fortaleza;BR;Brasil;3;
2015;D;79;Matemática Aplicada;Gavião Peixoto;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Girardot;CO;Colômbia;1;
2015;D;79;Matemática Aplicada;Goiânia;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Ilha Solteira;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Ilhéus;BR;Brasil;2;
2015;D;79;Matemática Aplicada;Iporã;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Itapira;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Ituporanga;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Jaraguá do Sul;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Jequié;BR;Brasil;1;
2015;D;79;Matemática Aplicada;José Bonifácio;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Jundiaí;BR;Brasil;2;
2015;D;79;Matemática Aplicada;Lavras;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Lima;PE;Peru;3;
2015;D;79;Matemática Aplicada;Londrina;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Lorena;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Maceió;BR;Brasil;4;
2015;D;79;Matemática Aplicada;Manaus;BR;Brasil;3;
2015;D;79;Matemática Aplicada;Mardan;PK;Paquistão;1;
2015;D;79;Matemática Aplicada;Marialva;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Medellin;CO;Colômbia;2;
2015;D;79;Matemática Aplicada;Mogi das Cruzes;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Monte Mor;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Monteria;CO;Colômbia;1;
2015;D;79;Matemática Aplicada;Montevideo;UY;Uruguai;1;
2015;D;79;Matemática Aplicada;Mossoró;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Murutinga do Sul;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Nova Esperança;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Paulista;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Pereira Barreto;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Piracaia;BR;Brasil;2;
2015;D;79;Matemática Aplicada;Popayan;CO;Colômbia;1;
2015;D;79;Matemática Aplicada;Porto União;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Quixeramobim;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Rio Claro;BR;Brasil;3;
2015;D;79;Matemática Aplicada;Rio de Janeiro;BR;Brasil;3;
2015;D;79;Matemática Aplicada;Rio Pardo de Minas;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Salvador;BR;Brasil;1;
2015;D;79;Matemática Aplicada;San Vicente de Chucuri;CO;Colômbia;1;
2015;D;79;Matemática Aplicada;Sandona;CO;Colômbia;1;
2015;D;79;Matemática Aplicada;Santa Vitória do Palmar;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Santiago;CL;Chile;1;
2015;D;79;Matemática Aplicada;Santos;BR;Brasil;1;
2015;D;79;Matemática Aplicada;São Bernardo do Campo;BR;Brasil;3;
2015;D;79;Matemática Aplicada;São Caetano do Sul;BR;Brasil;1;
2015;D;79;Matemática Aplicada;São José dos Campos;BR;Brasil;2;
2015;D;79;Matemática Aplicada;São Miguel do Oeste;BR;Brasil;1;
2015;D;79;Matemática Aplicada;São Paulo;BR;Brasil;7;
2015;D;79;Matemática Aplicada;Sorocaba;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Tarija;BO;Bolívia;1;
2015;D;79;Matemática Aplicada;Teodoro Sampaio;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Teresina;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Timóteo;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Uberaba;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Uberlândia;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Várzea Grande;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Viçosa;BR;Brasil;1;
2015;D;79;Matemática Aplicada;Vitória;BR;Brasil;3;
2015;D;79;Matemática Aplicada;Zapopan;MX;México;1;
2015;D;81;Alimentos e Nutrição;Altônia;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Andradas;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Aracaju;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Belo Horizonte;BR;Brasil;3;
2015;D;81;Alimentos e Nutrição;Cafelândia;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Campinas;BR;Brasil;6;
2015;D;81;Alimentos e Nutrição;Capelinha;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Carmo do Rio Claro;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Cascavel;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Caxias do Sul;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Cássia dos Coqueiros;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Cochabamba;BO;Bolívia;1;
2015;D;81;Alimentos e Nutrição;Conceição da Barra de Minas;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Cuiabá;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Fortaleza;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Goiânia;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Iúna;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Joaçaba;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Joinville;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Jundiaí;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Lavras;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Manaus;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Mauá;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Mogi Guaçu;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Ouro Fino;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Paula Cândido;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Paulínia;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Pereira Barreto;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Pirajuí;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Ponte Nova;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Pouso Alegre;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Rafard;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Rondonópolis;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Santa Bárbara D'Oeste;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Santa Maria;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Santarém;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;São Gonçalo;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;São João da Boa Vista;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;São Miguel do Iguaçu;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;São Paulo;BR;Brasil;5;
2015;D;81;Alimentos e Nutrição;Serra Negra;BR;Brasil;1;
2015;D;81;Alimentos e Nutrição;Uberaba;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Adamantina;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Aguaí;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Amparo;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Araraquara;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Brasília;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Buenos Aires;AR;Argentina;1;
2015;D;87;Saúde da Criança e do Adolescente;Campinas;BR;Brasil;17;
2015;D;87;Saúde da Criança e do Adolescente;Casa Branca;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Cruz das Almas;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Curitiba;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Dracena;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Franca;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Gouvelândia;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Itapetininga;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Itatiba;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Itumbiara;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Juiz de Fora;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Jundiaí;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Limeira;BR;Brasil;2;
2015;D;87;Saúde da Criança e do Adolescente;Mirandópolis;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Ouro Preto;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Piracicaba;BR;Brasil;2;
2015;D;87;Saúde da Criança e do Adolescente;Poços de Caldas;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Porto Alegre;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Porto Velho;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Pouso Alegre;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Ribeirão Preto;BR;Brasil;3;
2015;D;87;Saúde da Criança e do Adolescente;Rio Claro;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Rio de Janeiro;BR;Brasil;3;
2015;D;87;Saúde da Criança e do Adolescente;Salvador;BR;Brasil;2;
2015;D;87;Saúde da Criança e do Adolescente;Santiago;CL;Chile;1;
2015;D;87;Saúde da Criança e do Adolescente;Santos;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;São Borja;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;São Paulo;BR;Brasil;11;
2015;D;87;Saúde da Criança e do Adolescente;Sorocaba;BR;Brasil;3;
2015;D;87;Saúde da Criança e do Adolescente;Toledo;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Tupã;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Umuarama;BR;Brasil;1;
2015;D;87;Saúde da Criança e do Adolescente;Valinhos;BR;Brasil;3;
2015;D;87;Saúde da Criança e do Adolescente;Volta Redonda;BR;Brasil;2;
2015;D;89;Ciências da Cirurgia;Americana;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Apucarana;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Araras;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Bebedouro;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Belo Horizonte;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Blumenau;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Calábria;IT;Itália;1;
2015;D;89;Ciências da Cirurgia;Campinas;BR;Brasil;16;
2015;D;89;Ciências da Cirurgia;Centenário do Sul;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Conchal;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Cruzeiro;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Curitiba;BR;Brasil;2;
2015;D;89;Ciências da Cirurgia;Curvelo;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Duque de Caxias;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Flórida Paulista;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Formiga;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Foz do Iguaçu;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Gália;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Guararapes;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Itu;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Limeira;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Machado;BR;Brasil;2;
2015;D;89;Ciências da Cirurgia;Mogi das Cruzes;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Muzambinho;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Natal;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Novo Hamburgo;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Olímpia;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Piracicaba;BR;Brasil;2;
2015;D;89;Ciências da Cirurgia;Poços de Caldas;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Porto Ferreira;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Rio de Janeiro;BR;Brasil;3;
2015;D;89;Ciências da Cirurgia;Santa Fé do Sul;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Santa Rita do Passa Quatro;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;São Caetano do Sul;BR;Brasil;2;
2015;D;89;Ciências da Cirurgia;São José dos Campos;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;São Paulo;BR;Brasil;13;
2015;D;89;Ciências da Cirurgia;Socorro;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Sorocaba;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Teodoro Sampaio;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Urupês;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Valinhos;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Vinhedo;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;Vitória;BR;Brasil;1;
2015;D;89;Ciências da Cirurgia;;;;1;
2015;D;90;Saúde Coletiva;Aguaí;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Americana;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Amparo;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Apiacá;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Apiaí;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Aracaju;BR;Brasil;2;
2015;D;90;Saúde Coletiva;Araxá;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Assis;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Belo Horizonte;BR;Brasil;5;
2015;D;90;Saúde Coletiva;Bogotá;CO;Colômbia;1;
2015;D;90;Saúde Coletiva;Brasília;BR;Brasil;2;
2015;D;90;Saúde Coletiva;Cambé;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Campina Grande;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Campinas;BR;Brasil;9;
2015;D;90;Saúde Coletiva;Campos do Jordão;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Cananéia;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Carpina;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Casa Branca;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Cascavel;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Concórdia;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Cuiabá;BR;Brasil;2;
2015;D;90;Saúde Coletiva;Fortaleza;BR;Brasil;2;
2015;D;90;Saúde Coletiva;Ibitinga;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Icaraíma;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Itapira;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Jacobina;BR;Brasil;1;
2015;D;90;Saúde Coletiva;João Pessoa;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Lavras;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Londrina;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Marília;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Mirandópolis;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Mogi Guaçu;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Mogi Mirim;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Ourinhos;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Patrocínio;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Piracicaba;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Pouso Alegre;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Presidente Prudente;BR;Brasil;2;
2015;D;90;Saúde Coletiva;Recife;BR;Brasil;2;
2015;D;90;Saúde Coletiva;Rio de Janeiro;BR;Brasil;5;
2015;D;90;Saúde Coletiva;Rio Verde;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Salvador;BR;Brasil;2;
2015;D;90;Saúde Coletiva;Santa Maria;BR;Brasil;1;
2015;D;90;Saúde Coletiva;São Bernardo do Campo;BR;Brasil;1;
2015;D;90;Saúde Coletiva;São José do Rio Pardo;BR;Brasil;1;
2015;D;90;Saúde Coletiva;São Paulo;BR;Brasil;7;
2015;D;90;Saúde Coletiva;São Pedro da Aldeia;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Sobral;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Uberlândia;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Valentim Gentil;BR;Brasil;1;
2015;D;90;Saúde Coletiva;Valinhos;BR;Brasil;1;
2015;D;91;Tocoginecologia;Andradina;BR;Brasil;1;
2015;D;91;Tocoginecologia;Aracaju;BR;Brasil;2;
2015;D;91;Tocoginecologia;Araraquara;BR;Brasil;2;
2015;D;91;Tocoginecologia;Barbacena;BR;Brasil;1;
2015;D;91;Tocoginecologia;Belém;BR;Brasil;1;
2015;D;91;Tocoginecologia;Belo Horizonte;BR;Brasil;1;
2015;D;91;Tocoginecologia;Boa Viagem;BR;Brasil;1;
2015;D;91;Tocoginecologia;Bom Jardim;BR;Brasil;1;
2015;D;91;Tocoginecologia;Bueno Brandão;BR;Brasil;1;
2015;D;91;Tocoginecologia;Campina Grande;BR;Brasil;1;
2015;D;91;Tocoginecologia;Campinas;BR;Brasil;9;
2015;D;91;Tocoginecologia;Feira de Santana;BR;Brasil;1;
2015;D;91;Tocoginecologia;Fernandópolis;BR;Brasil;1;
2015;D;91;Tocoginecologia;Goiânia;BR;Brasil;2;
2015;D;91;Tocoginecologia;Guarulhos;BR;Brasil;1;
2015;D;91;Tocoginecologia;Itapetininga;BR;Brasil;1;
2015;D;91;Tocoginecologia;Jaboticabal;BR;Brasil;1;
2015;D;91;Tocoginecologia;Jundiaí;BR;Brasil;1;
2015;D;91;Tocoginecologia;Limeira;BR;Brasil;2;
2015;D;91;Tocoginecologia;Lorena;BR;Brasil;1;
2015;D;91;Tocoginecologia;Mogi Guaçu;BR;Brasil;1;
2015;D;91;Tocoginecologia;Monte Santo de Minas;BR;Brasil;1;
2015;D;91;Tocoginecologia;Orlândia;BR;Brasil;1;
2015;D;91;Tocoginecologia;Osvaldo Cruz;BR;Brasil;1;
2015;D;91;Tocoginecologia;Ouro Fino;BR;Brasil;1;
2015;D;91;Tocoginecologia;Passos;BR;Brasil;1;
2015;D;91;Tocoginecologia;Penápolis;BR;Brasil;1;
2015;D;91;Tocoginecologia;Piracicaba;BR;Brasil;1;
2015;D;91;Tocoginecologia;Poços de Caldas;BR;Brasil;1;
2015;D;91;Tocoginecologia;Porto Alegre;BR;Brasil;1;
2015;D;91;Tocoginecologia;Pouso Alegre;BR;Brasil;1;
2015;D;91;Tocoginecologia;Rio Claro;BR;Brasil;1;
2015;D;91;Tocoginecologia;Rio de Janeiro;BR;Brasil;2;
2015;D;91;Tocoginecologia;Santo André;BR;Brasil;1;
2015;D;91;Tocoginecologia;Santos;BR;Brasil;2;
2015;D;91;Tocoginecologia;São José dos Campos;BR;Brasil;2;
2015;D;91;Tocoginecologia;São Paulo;BR;Brasil;15;
2015;D;91;Tocoginecologia;São Pedro;BR;Brasil;1;
2015;D;91;Tocoginecologia;São Roque;BR;Brasil;1;
2015;D;91;Tocoginecologia;Serrania;BR;Brasil;1;
2015;D;91;Tocoginecologia;Tietê;BR;Brasil;1;
2015;D;91;Tocoginecologia;Torrinha;BR;Brasil;1;
2015;D;91;Tocoginecologia;Valinhos;BR;Brasil;1;
2015;D;91;Tocoginecologia;Viçosa;BR;Brasil;1;
2015;D;91;Tocoginecologia;;;;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Americana;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Bauru;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Brasília;BR;Brasil;2;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Bucaramanga;CO;Colômbia;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Campinas;BR;Brasil;3;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Charqueada;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Florianópolis;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Goiânia;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Itajubá;BR;Brasil;2;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Ivaiporã;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;João Pessoa;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Jundiaí;BR;Brasil;2;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Junqueirópolis;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Limeira;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Ourinhos;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Pedreira;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Piracicaba;BR;Brasil;2;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Ponta Porã;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Recife;BR;Brasil;2;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Ribeirão Preto;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Rio de Janeiro;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Santo André;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Santos;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;São Paulo;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Timóteo;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Videira;BR;Brasil;1;
2015;D;92;Área Interdisciplinar de Planejamento de Sistemas Energéticos;Volta Redonda;BR;Brasil;1;
2015;D;93;Linguística Aplicada;Adamantina;BR;Brasil;1;
2015;D;93;Linguística Aplicada;Americana;BR;Brasil;1;
2015;D;93;Linguística Aplicada;Amparo;BR;Brasil;1;
2015;D;93;Linguística Aplicada;Andradina;BR;Brasil;1;
2015;D;93;Linguística Aplicada;Arapongas;BR;Brasil;1;
2015;D;93;Linguística Aplicada;Araripina;BR;Brasil;1;
2015;D;93;Linguística Aplicada;Barquisimeto;VE;Venezuela;1;
2015;D;93;Linguística Aplicada;Barretos;BR;Brasil;1;
2015;D;93;Linguística Aplicada;Belém;BR;Brasil;2;
2015;D;93;Linguística Aplicada;Blumenau;BR;Brasil;1;
2015;D;93;Linguística Aplicada;Bom Jesus da Lapa;BR;Brasil;1;
2015;D;93;Linguística Aplicada;Brasília;BR;Brasil;1;
2015;D;93;Linguística Aplicada;Cachoeira Paulista;BR;Brasil;1;
2015;D;93;Linguística Aplicada;Campina da Lagoa;BR;Brasil;1;
2015;D;93;Linguística Aplicada;Campinas;BR;Brasil;6;
2015;D;93;Linguística Aplicada;Carneirinho;BR;Brasil;1;
2015;D;93;Linguística Aplicada;Cascavel;BR;Brasil;1;
2015;D;93;Linguística Aplicada;Catanduva;BR;Brasil;1;
2015;D;93;Linguística Aplicada;Curitiba;BR;Brasil;1;
